area_peril_id,companysize,annualrevenuelower,annualrevenueupper,currency,CountryCode,peril_id
1144,4,1000000000,10000000000.0,USD,SD,CBS
1145,5,10000000000,100000000000.0,USD,SD,CBS
1146,6,100000000000,inf,USD,SD,CBS
1147,1,0,10000000.0,USD,SE,CBS
1148,2,10000000,100000000.0,USD,SE,CBS
1149,3,100000000,1000000000.0,USD,SE,CBS
1150,4,1000000000,10000000000.0,USD,SE,CBS
1151,5,10000000000,100000000000.0,USD,SE,CBS
1152,6,100000000000,inf,USD,SE,CBS
1153,1,0,10000000.0,USD,SG,CBS
1154,2,10000000,100000000.0,USD,SG,CBS
1155,3,100000000,1000000000.0,USD,SG,CBS
1156,4,1000000000,10000000000.0,USD,SG,CBS
1157,5,10000000000,100000000000.0,USD,SG,CBS
1158,6,100000000000,inf,USD,SG,CBS
1159,1,0,10000000.0,USD,SH,CBS
1160,2,10000000,100000000.0,USD,SH,CBS
1161,3,100000000,1000000000.0,USD,SH,CBS
1162,4,1000000000,10000000000.0,USD,SH,CBS
1163,5,10000000000,100000000000.0,USD,SH,CBS
1164,6,100000000000,inf,USD,SH,CBS
1165,1,0,10000000.0,USD,SI,CBS
1166,2,10000000,100000000.0,USD,SI,CBS
1167,3,100000000,1000000000.0,USD,SI,CBS
1168,4,1000000000,10000000000.0,USD,SI,CBS
1169,5,10000000000,100000000000.0,USD,SI,CBS
1170,6,100000000000,inf,USD,SI,CBS
1171,1,0,10000000.0,USD,SJ,CBS
1172,2,10000000,100000000.0,USD,SJ,CBS
1173,3,100000000,1000000000.0,USD,SJ,CBS
1174,4,1000000000,10000000000.0,USD,SJ,CBS
1175,5,10000000000,100000000000.0,USD,SJ,CBS
1176,6,100000000000,inf,USD,SJ,CBS
1177,1,0,10000000.0,USD,SK,CBS
1178,2,10000000,100000000.0,USD,SK,CBS
1179,3,100000000,1000000000.0,USD,SK,CBS
1180,4,1000000000,10000000000.0,USD,SK,CBS
1181,5,10000000000,100000000000.0,USD,SK,CBS
1182,6,100000000000,inf,USD,SK,CBS
1183,1,0,10000000.0,USD,SL,CBS
1184,2,10000000,100000000.0,USD,SL,CBS
1185,3,100000000,1000000000.0,USD,SL,CBS
1186,4,1000000000,10000000000.0,USD,SL,CBS
1187,5,10000000000,100000000000.0,USD,SL,CBS
1188,6,100000000000,inf,USD,SL,CBS
1189,1,0,10000000.0,USD,SM,CBS
1190,2,10000000,100000000.0,USD,SM,CBS
1191,3,100000000,1000000000.0,USD,SM,CBS
1192,4,1000000000,10000000000.0,USD,SM,CBS
1193,5,10000000000,100000000000.0,USD,SM,CBS
1194,6,100000000000,inf,USD,SM,CBS
1195,1,0,10000000.0,USD,SN,CBS
1196,2,10000000,100000000.0,USD,SN,CBS
1197,3,100000000,1000000000.0,USD,SN,CBS
1198,4,1000000000,10000000000.0,USD,SN,CBS
1199,5,10000000000,100000000000.0,USD,SN,CBS
1200,6,100000000000,inf,USD,SN,CBS
1201,1,0,10000000.0,USD,SO,CBS
1202,2,10000000,100000000.0,USD,SO,CBS
1203,3,100000000,1000000000.0,USD,SO,CBS
1204,4,1000000000,10000000000.0,USD,SO,CBS
1205,5,10000000000,100000000000.0,USD,SO,CBS
1206,6,100000000000,inf,USD,SO,CBS
1207,1,0,10000000.0,USD,SR,CBS
1208,2,10000000,100000000.0,USD,SR,CBS
1209,3,100000000,1000000000.0,USD,SR,CBS
1210,4,1000000000,10000000000.0,USD,SR,CBS
1211,5,10000000000,100000000000.0,USD,SR,CBS
1212,6,100000000000,inf,USD,SR,CBS
1213,1,0,10000000.0,USD,SS,CBS
1214,2,10000000,100000000.0,USD,SS,CBS
1215,3,100000000,1000000000.0,USD,SS,CBS
1216,4,1000000000,10000000000.0,USD,SS,CBS
1217,5,10000000000,100000000000.0,USD,SS,CBS
1218,6,100000000000,inf,USD,SS,CBS
1219,1,0,10000000.0,USD,ST,CBS
1220,2,10000000,100000000.0,USD,ST,CBS
1221,3,100000000,1000000000.0,USD,ST,CBS
1222,4,1000000000,10000000000.0,USD,ST,CBS
1223,5,10000000000,100000000000.0,USD,ST,CBS
1224,6,100000000000,inf,USD,ST,CBS
1225,1,0,10000000.0,USD,SV,CBS
1226,2,10000000,100000000.0,USD,SV,CBS
1227,3,100000000,1000000000.0,USD,SV,CBS
1228,4,1000000000,10000000000.0,USD,SV,CBS
1229,5,10000000000,100000000000.0,USD,SV,CBS
1230,6,100000000000,inf,USD,SV,CBS
1231,1,0,10000000.0,USD,SX,CBS
1232,2,10000000,100000000.0,USD,SX,CBS
1233,3,100000000,1000000000.0,USD,SX,CBS
1234,4,1000000000,10000000000.0,USD,SX,CBS
1235,5,10000000000,100000000000.0,USD,SX,CBS
1236,6,100000000000,inf,USD,SX,CBS
1237,1,0,10000000.0,USD,SY,CBS
1238,2,10000000,100000000.0,USD,SY,CBS
1239,3,100000000,1000000000.0,USD,SY,CBS
1240,4,1000000000,10000000000.0,USD,SY,CBS
1241,5,10000000000,100000000000.0,USD,SY,CBS
1242,6,100000000000,inf,USD,SY,CBS
1243,1,0,10000000.0,USD,SZ,CBS
1244,2,10000000,100000000.0,USD,SZ,CBS
1245,3,100000000,1000000000.0,USD,SZ,CBS
1246,4,1000000000,10000000000.0,USD,SZ,CBS
1247,5,10000000000,100000000000.0,USD,SZ,CBS
1248,6,100000000000,inf,USD,SZ,CBS
1249,1,0,10000000.0,USD,TC,CBS
1250,2,10000000,100000000.0,USD,TC,CBS
1251,3,100000000,1000000000.0,USD,TC,CBS
1252,4,1000000000,10000000000.0,USD,TC,CBS
1253,5,10000000000,100000000000.0,USD,TC,CBS
1254,6,100000000000,inf,USD,TC,CBS
1255,1,0,10000000.0,USD,TD,CBS
1256,2,10000000,100000000.0,USD,TD,CBS
1257,3,100000000,1000000000.0,USD,TD,CBS
1258,4,1000000000,10000000000.0,USD,TD,CBS
1259,5,10000000000,100000000000.0,USD,TD,CBS
1260,6,100000000000,inf,USD,TD,CBS
1261,1,0,10000000.0,USD,TF,CBS
1262,2,10000000,100000000.0,USD,TF,CBS
1263,3,100000000,1000000000.0,USD,TF,CBS
1264,4,1000000000,10000000000.0,USD,TF,CBS
1265,5,10000000000,100000000000.0,USD,TF,CBS
1266,6,100000000000,inf,USD,TF,CBS
1267,1,0,10000000.0,USD,TG,CBS
1268,2,10000000,100000000.0,USD,TG,CBS
1269,3,100000000,1000000000.0,USD,TG,CBS
1270,4,1000000000,10000000000.0,USD,TG,CBS
1271,5,10000000000,100000000000.0,USD,TG,CBS
1272,6,100000000000,inf,USD,TG,CBS
1273,1,0,10000000.0,USD,TH,CBS
1274,2,10000000,100000000.0,USD,TH,CBS
1275,3,100000000,1000000000.0,USD,TH,CBS
1276,4,1000000000,10000000000.0,USD,TH,CBS
1277,5,10000000000,100000000000.0,USD,TH,CBS
1278,6,100000000000,inf,USD,TH,CBS
1279,1,0,10000000.0,USD,TJ,CBS
1280,2,10000000,100000000.0,USD,TJ,CBS
1281,3,100000000,1000000000.0,USD,TJ,CBS
1282,4,1000000000,10000000000.0,USD,TJ,CBS
1283,5,10000000000,100000000000.0,USD,TJ,CBS
1284,6,100000000000,inf,USD,TJ,CBS
1285,1,0,10000000.0,USD,TK,CBS
1286,2,10000000,100000000.0,USD,TK,CBS
1287,3,100000000,1000000000.0,USD,TK,CBS
1288,4,1000000000,10000000000.0,USD,TK,CBS
1289,5,10000000000,100000000000.0,USD,TK,CBS
1290,6,100000000000,inf,USD,TK,CBS
1291,1,0,10000000.0,USD,TL,CBS
1292,2,10000000,100000000.0,USD,TL,CBS
1293,3,100000000,1000000000.0,USD,TL,CBS
1294,4,1000000000,10000000000.0,USD,TL,CBS
1295,5,10000000000,100000000000.0,USD,TL,CBS
1296,6,100000000000,inf,USD,TL,CBS
1297,1,0,10000000.0,USD,TM,CBS
1298,2,10000000,100000000.0,USD,TM,CBS
1299,3,100000000,1000000000.0,USD,TM,CBS
1300,4,1000000000,10000000000.0,USD,TM,CBS
1301,5,10000000000,100000000000.0,USD,TM,CBS
1302,6,100000000000,inf,USD,TM,CBS
1303,1,0,10000000.0,USD,TN,CBS
1304,2,10000000,100000000.0,USD,TN,CBS
1305,3,100000000,1000000000.0,USD,TN,CBS
1306,4,1000000000,10000000000.0,USD,TN,CBS
1307,5,10000000000,100000000000.0,USD,TN,CBS
1308,6,100000000000,inf,USD,TN,CBS
1309,1,0,10000000.0,USD,TO,CBS
1310,2,10000000,100000000.0,USD,TO,CBS
1311,3,100000000,1000000000.0,USD,TO,CBS
1312,4,1000000000,10000000000.0,USD,TO,CBS
1313,5,10000000000,100000000000.0,USD,TO,CBS
1314,6,100000000000,inf,USD,TO,CBS
1315,1,0,10000000.0,USD,TR,CBS
1316,2,10000000,100000000.0,USD,TR,CBS
1317,3,100000000,1000000000.0,USD,TR,CBS
1318,4,1000000000,10000000000.0,USD,TR,CBS
1319,5,10000000000,100000000000.0,USD,TR,CBS
1320,6,100000000000,inf,USD,TR,CBS
1321,1,0,10000000.0,USD,TT,CBS
1322,2,10000000,100000000.0,USD,TT,CBS
1323,3,100000000,1000000000.0,USD,TT,CBS
1324,4,1000000000,10000000000.0,USD,TT,CBS
1325,5,10000000000,100000000000.0,USD,TT,CBS
1326,6,100000000000,inf,USD,TT,CBS
1327,1,0,10000000.0,USD,TV,CBS
1328,2,10000000,100000000.0,USD,TV,CBS
1329,3,100000000,1000000000.0,USD,TV,CBS
1330,4,1000000000,10000000000.0,USD,TV,CBS
1331,5,10000000000,100000000000.0,USD,TV,CBS
1332,6,100000000000,inf,USD,TV,CBS
1333,1,0,10000000.0,USD,TZ,CBS
1334,2,10000000,100000000.0,USD,TZ,CBS
1335,3,100000000,1000000000.0,USD,TZ,CBS
1336,4,1000000000,10000000000.0,USD,TZ,CBS
1337,5,10000000000,100000000000.0,USD,TZ,CBS
1338,6,100000000000,inf,USD,TZ,CBS
1339,1,0,10000000.0,USD,UA,CBS
1340,2,10000000,100000000.0,USD,UA,CBS
1341,3,100000000,1000000000.0,USD,UA,CBS
1342,4,1000000000,10000000000.0,USD,UA,CBS
1343,5,10000000000,100000000000.0,USD,UA,CBS
1344,6,100000000000,inf,USD,UA,CBS
1345,1,0,10000000.0,USD,UG,CBS
1346,2,10000000,100000000.0,USD,UG,CBS
1347,3,100000000,1000000000.0,USD,UG,CBS
1348,4,1000000000,10000000000.0,USD,UG,CBS
1349,5,10000000000,100000000000.0,USD,UG,CBS
1350,6,100000000000,inf,USD,UG,CBS
1351,1,0,10000000.0,USD,UM,CBS
1352,2,10000000,100000000.0,USD,UM,CBS
1353,3,100000000,1000000000.0,USD,UM,CBS
1354,4,1000000000,10000000000.0,USD,UM,CBS
1355,5,10000000000,100000000000.0,USD,UM,CBS
1356,6,100000000000,inf,USD,UM,CBS
1357,1,0,10000000.0,USD,US,CBS
1358,2,10000000,100000000.0,USD,US,CBS
1359,3,100000000,1000000000.0,USD,US,CBS
1360,4,1000000000,10000000000.0,USD,US,CBS
1361,5,10000000000,100000000000.0,USD,US,CBS
1362,6,100000000000,inf,USD,US,CBS
1363,1,0,10000000.0,USD,UY,CBS
1364,2,10000000,100000000.0,USD,UY,CBS
1365,3,100000000,1000000000.0,USD,UY,CBS
1366,4,1000000000,10000000000.0,USD,UY,CBS
1367,5,10000000000,100000000000.0,USD,UY,CBS
1368,6,100000000000,inf,USD,UY,CBS
1369,1,0,10000000.0,USD,UZ,CBS
1370,2,10000000,100000000.0,USD,UZ,CBS
1371,3,100000000,1000000000.0,USD,UZ,CBS
1372,4,1000000000,10000000000.0,USD,UZ,CBS
1373,5,10000000000,100000000000.0,USD,UZ,CBS
1374,6,100000000000,inf,USD,UZ,CBS
1375,1,0,10000000.0,USD,VA,CBS
1376,2,10000000,100000000.0,USD,VA,CBS
1377,3,100000000,1000000000.0,USD,VA,CBS
1378,4,1000000000,10000000000.0,USD,VA,CBS
1379,5,10000000000,100000000000.0,USD,VA,CBS
1380,6,100000000000,inf,USD,VA,CBS
1381,1,0,10000000.0,USD,VC,CBS
1382,2,10000000,100000000.0,USD,VC,CBS
1383,3,100000000,1000000000.0,USD,VC,CBS
1384,4,1000000000,10000000000.0,USD,VC,CBS
1385,5,10000000000,100000000000.0,USD,VC,CBS
1386,6,100000000000,inf,USD,VC,CBS
1387,1,0,10000000.0,USD,VE,CBS
1388,2,10000000,100000000.0,USD,VE,CBS
1389,3,100000000,1000000000.0,USD,VE,CBS
1390,4,1000000000,10000000000.0,USD,VE,CBS
1391,5,10000000000,100000000000.0,USD,VE,CBS
1392,6,100000000000,inf,USD,VE,CBS
1393,1,0,10000000.0,USD,VG,CBS
1394,2,10000000,100000000.0,USD,VG,CBS
1395,3,100000000,1000000000.0,USD,VG,CBS
1396,4,1000000000,10000000000.0,USD,VG,CBS
1397,5,10000000000,100000000000.0,USD,VG,CBS
1398,6,100000000000,inf,USD,VG,CBS
1399,1,0,10000000.0,USD,VI,CBS
1400,2,10000000,100000000.0,USD,VI,CBS
1401,3,100000000,1000000000.0,USD,VI,CBS
1402,4,1000000000,10000000000.0,USD,VI,CBS
1403,5,10000000000,100000000000.0,USD,VI,CBS
1404,6,100000000000,inf,USD,VI,CBS
1405,1,0,10000000.0,USD,VN,CBS
1406,2,10000000,100000000.0,USD,VN,CBS
1407,3,100000000,1000000000.0,USD,VN,CBS
1408,4,1000000000,10000000000.0,USD,VN,CBS
1409,5,10000000000,100000000000.0,USD,VN,CBS
1410,6,100000000000,inf,USD,VN,CBS
1411,1,0,10000000.0,USD,VU,CBS
1412,2,10000000,100000000.0,USD,VU,CBS
1413,3,100000000,1000000000.0,USD,VU,CBS
1414,4,1000000000,10000000000.0,USD,VU,CBS
1415,5,10000000000,100000000000.0,USD,VU,CBS
1416,6,100000000000,inf,USD,VU,CBS
1417,1,0,10000000.0,USD,WF,CBS
1418,2,10000000,100000000.0,USD,WF,CBS
1419,3,100000000,1000000000.0,USD,WF,CBS
1420,4,1000000000,10000000000.0,USD,WF,CBS
1421,5,10000000000,100000000000.0,USD,WF,CBS
1422,6,100000000000,inf,USD,WF,CBS
1423,1,0,10000000.0,USD,WS,CBS
1424,2,10000000,100000000.0,USD,WS,CBS
1425,3,100000000,1000000000.0,USD,WS,CBS
1426,4,1000000000,10000000000.0,USD,WS,CBS
1427,5,10000000000,100000000000.0,USD,WS,CBS
1428,6,100000000000,inf,USD,WS,CBS
1429,1,0,10000000.0,USD,XB,CBS
1430,2,10000000,100000000.0,USD,XB,CBS
1431,3,100000000,1000000000.0,USD,XB,CBS
1432,4,1000000000,10000000000.0,USD,XB,CBS
1433,5,10000000000,100000000000.0,USD,XB,CBS
1434,6,100000000000,inf,USD,XB,CBS
1435,1,0,10000000.0,USD,YE,CBS
1436,2,10000000,100000000.0,USD,YE,CBS
1437,3,100000000,1000000000.0,USD,YE,CBS
1438,4,1000000000,10000000000.0,USD,YE,CBS
1439,5,10000000000,100000000000.0,USD,YE,CBS
1440,6,100000000000,inf,USD,YE,CBS
1441,1,0,10000000.0,USD,YT,CBS
1442,2,10000000,100000000.0,USD,YT,CBS
1443,3,100000000,1000000000.0,USD,YT,CBS
1444,4,1000000000,10000000000.0,USD,YT,CBS
1445,5,10000000000,100000000000.0,USD,YT,CBS
1446,6,100000000000,inf,USD,YT,CBS
1447,1,0,10000000.0,USD,ZA,CBS
1448,2,10000000,100000000.0,USD,ZA,CBS
1449,3,100000000,1000000000.0,USD,ZA,CBS
1450,4,1000000000,10000000000.0,USD,ZA,CBS
1451,5,10000000000,100000000000.0,USD,ZA,CBS
1452,6,100000000000,inf,USD,ZA,CBS
1453,1,0,10000000.0,USD,ZM,CBS
1454,2,10000000,100000000.0,USD,ZM,CBS
1455,3,100000000,1000000000.0,USD,ZM,CBS
1456,4,1000000000,10000000000.0,USD,ZM,CBS
1457,5,10000000000,100000000000.0,USD,ZM,CBS
1458,6,100000000000,inf,USD,ZM,CBS
1459,1,0,10000000.0,USD,ZW,CBS
1460,2,10000000,100000000.0,USD,ZW,CBS
1461,3,100000000,1000000000.0,USD,ZW,CBS
1462,4,1000000000,10000000000.0,USD,ZW,CBS
1463,5,10000000000,100000000000.0,USD,ZW,CBS
1464,6,100000000000,inf,USD,ZW,CBS
